# L2 초등 3~4학년
mountain	명	산	We climbed the mountain.	우리는 산에 올랐어요.
river	명	강	The river is deep.	강은 깊어요.
sea	명	바다	I swim in the sea.	나는 바다에서 수영해요.
beach	명	해변	We built a sandcastle on the beach.	우리는 해변에서 모래성을 쌓았어요.
food	명	음식	Korean food is delicious.	한국 음식은 맛있어요.
delicious	형	맛있는	This cake is delicious.	이 케이크는 맛있어요.
hungry	형	배고픈	I am so hungry now.	나는 지금 너무 배고파요.
thirsty	형	목마른	I am thirsty after running.	달리고 나니 목이 말라요.
tired	형	피곤한	You look tired today.	오늘 피곤해 보여요.
angry	형	화난	Why is he angry?	그는 왜 화가 났어요?
scared	형	무서워하는	I am scared of the dark.	나는 어둠이 무서워요.
brave	형	용감한	The brave boy saved the cat.	용감한 소년이 고양이를 구했어요.
kind	형	친절한	She is kind to everyone.	그녀는 모두에게 친절해요.
smart	형	똑똑한	My sister is very smart.	내 여동생은 아주 똑똑해요.
pretty	형	예쁜	What a pretty flower!	정말 예쁜 꽃이네요!
cute	형	귀여운	The puppy is so cute.	강아지가 너무 귀여워요.
strong	형	강한	He is strong and healthy.	그는 강하고 건강해요.
weak	형	약한	I feel weak today.	오늘은 기운이 없어요.
easy	형	쉬운	This question is easy.	이 문제는 쉬워요.
difficult	형	어려운	Math is difficult for me.	수학은 나에게 어려워요.
early	부	일찍	I get up early.	나는 일찍 일어나요.
late	부	늦게	Don't be late for school.	학교에 늦지 마세요.
here	부	여기	Come here quickly.	빨리 이리 와요.
there	부	저기	Put the box there.	상자를 저기에 놓아요.
together	부	함께	Let's study together.	같이 공부하자.
always	부	항상	She always smiles.	그녀는 항상 미소 지어요.
sometimes	부	가끔	Sometimes I walk to school.	가끔 나는 학교에 걸어가요.
never	부	절대 ~않다	I never tell lies.	나는 절대 거짓말을 하지 않아요.
birthday	명	생일	When is your birthday?	생일이 언제예요?
present	명	선물	Thank you for the present.	선물 고마워요.
